,mean,sd,median,mode_val,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,fft_mode,fft_max,fft_min,centroid,peakf,mnf,meanf,minf,maxf,modid,dom_mean,dom_max,dom_min,dom_max_min,label
1735,1749.9146307037993,1908.1244509929293,1011.5433190199545,483.2280879009851,477.1280626420813,2382.1924728466784,1905.0644102045972,8.474888447953703,103.89585819960904,0.8737230130666632,0.00027321914,0.0,0.0,0.0,0.15872432462735717,11024.867390755242,5512.433695377621,174.9984905123717,70.22292993630573,200.45454545454547,0.05555555555555555,894.578947368421,4290.0,86.0,4204.0,Female
1736,2380.5424418450275,2044.8196935500628,1708.2821179529606,518.174565654178,734.4787850135917,3414.3925067958867,2679.913721782295,4.199774959014941,28.070587387706826,0.9068116838834381,0.00021527417,0.0,0.0,0.0,0.21592221694739483,11025.0,5512.5,154.6304455468549,70.22292993630573,200.45454545454547,0.041666666666666664,976.76,5363.0,43.0,5320.0,Female
1737,1425.5776869159374,1603.5375106646425,819.4270078866891,562.7152744245935,477.5390310638983,1569.4511508128116,1091.9121197489135,5.28037812035047,39.24223987763087,0.8593215636295486,0.0002035767,0.0,0.0,0.0,0.12930641105694574,11024.802832769998,5512.401416384998,162.28752065781006,0.0,200.45454545454547,0.047619047619047616,474.27272727272725,1030.0,1.0,1029.0,Female
1738,1919.3085829740935,1758.8366261437623,1487.553800847869,697.3949063137115,657.6728908449564,2374.044529303259,1716.3716384583026,4.912611270879025,38.659253475242934,0.8891104146588414,0.00018546525,0.0,0.0,0.0,0.1740888242215748,11024.881071809974,5512.440535904987,178.0267164457438,90.74074074074075,200.45454545454547,0.03333333333333333,1052.225806451613,2617.0,86.0,2531.0,Male
1739,1382.696187740097,1424.1151109712566,881.6512627885138,560.7040478426333,545.4467948401127,1320.8421885039293,775.3953936638165,4.885055625280552,33.2767651721823,0.8421410813130152,0.00019106912,0.0,0.0,0.0,0.12541462020318336,11025.0,5512.499999999999,165.48776851063528,0.0,200.45454545454547,0.041666666666666664,590.76,1330.0,1.0,1329.0,Male
1740,1797.3394332381258,2344.67595032303,542.2313113516235,186.4787314372011,233.09841429650137,2448.6433425622954,2215.544928265794,6.3919204279780715,56.77858572975926,0.8539280928005196,0.00019112439,0.0,0.0,0.0,0.16302398487420644,11025.0,5512.5,135.9678727627494,70.22292993630573,200.45454545454547,0.07692307692307693,300.7142857142857,601.0,1.0,600.0,Male
1741,1778.8602798099669,2115.290445645588,708.4534658318664,143.95066954836122,293.79692965843003,2638.2767763641627,2344.4798467057326,7.7726088209062505,93.0033523907807,0.8695290313402793,0.00025528428,0.0,0.0,0.0,0.1613514662797465,11024.754350393261,5512.377175196631,164.06389318424974,0.0,200.45454545454547,0.08333333333333334,653.8461538461538,4848.0,1.0,4847.0,Male
1742,1834.6527484654987,1614.0951526176698,1285.748025138274,576.5539840396183,645.099516882208,2396.7197782233648,1751.6202613411567,4.595785581469338,31.852345919192082,0.8851738632210986,0.0002230464,0.0,0.0,0.0,0.1664106520006425,11024.851633045795,5512.425816522898,187.33336626196933,80.47445255474453,200.45454545454547,0.03225806451612903,1318.3125,4505.0,129.0,4376.0,Male
1743,1836.128114274302,2267.939537348191,631.0925026168195,228.39210111078128,239.41555093814932,2820.2807417706886,2580.865190832539,13.541752309543067,299.8571907548316,0.8616839932758913,0.00024713404,0.0,0.0,0.0,0.1665448344843853,11024.827758596446,5512.413879298223,160.42287248049402,0.0,200.45454545454547,0.08333333333333333,320.53846153846155,944.0,1.0,943.0,Male
1744,1468.963842400448,2000.4231259568915,470.2266549255331,233.84700792526513,275.63555266281253,1616.667942876833,1341.0323902140203,12.322751016797532,223.34999467614435,0.8213948132852343,0.00025202116,0.0,0.0,0.0,0.13323935078462115,11025.0,5512.5,159.16066687320384,0.0,200.45454545454547,0.07142857142857142,1267.4,5492.0,1.0,5491.0,Female
1745,1525.228693060582,2064.8867883750127,480.80812223185626,224.2565556675181,238.46636046211893,1647.5622759121695,1409.0959154500506,8.318678047233623,95.46131268838639,0.8516755332483054,0.00016947211,0.0,0.0,0.0,0.1383427385995993,11025.000000000002,5512.500000000001,168.19812029831652,0.0,200.45454545454547,0.06666666666666667,365.125,773.0,1.0,772.0,Male
1746,1151.9829722117838,1733.5781072578397,378.507425119557,224.58847218726402,213.1185502139441,1054.1228290964007,841.0042788824566,10.62620795430147,175.9421583996294,0.8232305864651289,0.00019163266,0.0,0.0,0.0,0.10449000478287243,11024.815001258494,5512.407500629247,153.1315587406195,0.0,200.45454545454547,0.09090909090909091,254.25,601.0,1.0,600.0,Female
1747,1654.8747822506657,2110.430629118061,672.9585892819318,224.96822707053593,328.8895361152299,1830.4940690531669,1501.604532937937,7.073547423017208,79.36496876539843,0.8623423886556412,0.0002890528,0.0,0.0,0.0,0.15010202106582002,11025.000000000002,5512.500000000001,174.26987161934022,79.6028880866426,200.45454545454547,0.06666666666666667,346.375,773.0,1.0,772.0,Female
1748,1395.6246874574447,1608.4713930483117,599.3850404402754,569.4157884182616,442.6605913415476,1678.278113232771,1235.6175218912233,10.33290814413974,152.67945066920709,0.8308755362719534,0.00012765067,0.0,0.0,0.0,0.12659009381081238,11024.754350393261,5512.377175196631,164.42161109023448,0.0,200.45454545454547,0.05555555555555555,424.94736842105266,1502.0,1.0,1501.0,Male
1749,860.5070880644115,1238.515149689975,461.8212606670974,186.20240190726588,271.68846505202646,744.8096076290635,473.12114257703706,9.68793942671403,154.2736310007658,0.7950211076377799,0.00018163575,0.0,0.0,0.0,0.07805226862344707,11024.754350393261,5512.377175196631,156.72276623973255,70.22292993630573,200.45454545454547,0.0625,346.1764705882353,730.0,1.0,729.0,Male
1750,1504.041062773866,1734.1126402786992,721.882756175393,633.2762084859945,391.3455856281763,1893.7477839498877,1502.4021983217112,10.118947819207886,155.45886996211874,0.8551375211290975,0.0001676406,0.0,0.0,0.0,0.1364209580747271,11025.0,5512.5,133.94018685254665,70.22292993630573,200.45454545454547,0.07692307692307693,401.92857142857144,773.0,43.0,730.0,Male
1751,2343.37309568653,2252.0688331389665,1229.1856228644783,498.2509957903083,504.91099239235086,3881.113019840296,3376.2020274479455,5.383001259133239,43.437444748490734,0.9059724091782706,0.00037755596,0.0,0.0,0.0,0.2125548601944887,11024.791875106188,5512.395937553093,153.77337239426424,70.22292993630573,200.45454545454547,0.02857142857142857,2327.722222222222,5449.0,43.0,5406.0,Male
1752,987.625407359644,1218.7448092224724,550.2314863975196,375.56225709856227,375.09397498247927,945.4615923715676,570.3676173890883,8.871882245318101,120.53291576904444,0.8068292035256617,0.00016281326,0.0,0.0,0.0,0.08958243830263311,11024.765858941959,5512.38292947098,163.79664126183766,0.0,200.45454545454547,0.058823529411764705,479.55555555555554,2017.0,1.0,2016.0,Male
1753,1315.074182046305,1518.140605700913,569.1570597175371,500.4985728583608,367.2684138340067,1896.009563702413,1528.7411498684064,8.21497723221201,97.03029593901925,0.8512787381273872,0.00024195245,0.0,0.0,0.0,0.119282578827468,11024.863772843533,5512.431886421766,156.53987612125798,0.0,200.45454545454547,0.0625,414.29411764705884,1888.0,1.0,1887.0,Male
1754,2459.6149177959564,2272.7838201867835,1452.017974536074,366.3684779895149,575.5471415494716,4192.747773986852,3617.20063243738,9.391678278059247,125.63713801839536,0.8783165992366759,0.0002609538,0.0,0.0,0.0,0.22310051207905882,11024.69418324041,5512.347091620205,171.76022829386025,0.0,200.45454545454547,0.05555555555555556,1088.7368421052631,5449.0,1.0,5448.0,Female
1755,1399.5787530215614,1775.877503781056,507.10402347671635,411.7453085180323,357.2546142559271,1747.7890184570238,1390.5344042010965,9.102129100255713,107.52311419061776,0.8373240827234795,0.00014985412,0.0,0.0,0.0,0.12694787937782936,11024.82971658043,5512.414858290216,148.24796034841518,0.0,200.45454545454547,0.07142857142857142,320.73333333333335,858.0,1.0,857.0,Female
1756,1336.1248363334512,1397.7470715200025,726.1294971097319,636.9430297869552,448.0988095043149,1624.8546678238654,1176.7558583195505,8.307409007445594,100.62637969797514,0.8455967139623163,0.00012360471,0.0,0.0,0.0,0.12119244592706001,11024.819460592464,5512.40973029623,168.47918974875753,0.0,200.45454545454547,0.05263157894736842,446.65,1116.0,1.0,1115.0,Male
1757,3038.388709676284,2578.286452522118,2788.569892871705,121.51462356822478,386.88512436519994,5697.292137746969,5310.4070133817695,7.877133671935379,104.91603771389634,0.9132368106258874,0.00023736045,0.0,0.0,0.0,0.2755942179676133,11024.863772843533,5512.431886421766,124.88943649290795,70.22292993630573,200.45454545454547,0.05882352941176471,1325.5,5320.0,43.0,5277.0,Male
1758,1027.4325051660217,1381.5201488982666,513.5565064183237,321.8978102189781,261.95821797130634,1114.4324188270828,852.4742008557764,6.646556140490046,60.39724567960771,0.8269898586090294,0.00016353236,0.0,0.0,0.0,0.09319272069860032,11024.815001258494,5512.407500629247,153.9287838600146,0.0,200.45454545454547,0.07142857142857144,312.2,644.0,1.0,643.0,Male
1759,1234.7154436075318,1519.3996799908336,596.3568136154119,537.2857818224795,502.972461883938,1170.1276444864673,667.1551826025293,8.381301511413627,93.51045636968973,0.824105670977065,0.00013079387,0.0,0.0,0.0,0.11199233048594395,11025.0,5512.5,166.80318140280608,0.0,200.45454545454547,0.05555555555555556,402.36842105263156,987.0,1.0,986.0,Male
1760,1347.8059196064962,1364.8103887944542,795.2872000945514,452.154000709136,483.8612457156364,1599.26131662924,1115.4000709136035,5.9482534177943815,51.04371565930816,0.8525418203957528,0.00019641791,0.0,0.0,0.0,0.12224997003233529,11025.0,5512.5,165.44582977172018,0.0,200.45454545454547,0.03571428571428571,654.3103448275862,1416.0,1.0,1415.0,Female
1761,1439.0981589405721,1592.4912464651868,637.9880466960843,527.1407026755292,396.99770988102546,2071.6136960285985,1674.615986147573,7.272926098578936,75.98110177529735,0.8526536359395059,0.00029187315,0.0,0.0,0.0,0.13053287562786256,11024.794727140701,5512.3973635703505,163.99660046984093,77.91519434628975,200.45454545454547,0.058823529411764705,684.4444444444445,3604.0,1.0,3603.0,Male
1762,1589.6062870782903,2153.1418324542383,435.09997216172394,70.41036893903417,210.50894918695857,2200.775377863658,1990.2664286766994,7.891379886387646,95.29577924659988,0.8478310486162594,0.00020054216,0.0,0.0,0.0,0.14418433723656335,11024.819460592464,5512.40973029623,117.52563460719006,0.0,200.45454545454547,0.08333333333333334,313.9230769230769,644.0,43.0,601.0,Male
1763,1484.7718197464908,1537.8060660541796,848.3989926245728,503.7506745817593,415.16459794927147,2226.9922647958265,1811.827666846555,5.030804411661945,36.97398527702944,0.8687223744587974,0.00022747721,0.0,0.0,0.0,0.1346758727778964,11024.779636625293,5512.389818312646,174.93257067040972,100.68493150684931,200.45454545454547,0.07142857142857142,412.26666666666665,1073.0,86.0,987.0,Male
1764,1238.9114328542098,1395.4419760682952,586.809198901786,582.6134232201592,365.6318808274662,1482.307608666105,1116.6757278386387,16.756748917178317,391.33261366988415,0.8134293098991235,0.00027010383,0.0,0.0,0.0,0.11237597385382075,11024.700301737026,5512.350150868513,159.93111390237064,0.0,200.45454545454547,0.0625,545.5294117647059,2660.0,1.0,2659.0,Female
1765,1394.365505006557,1543.7671618767804,787.7169620718156,286.73707411148865,338.17154926990537,1839.0862338139407,1500.9146845440353,10.562610444242425,178.09064505430132,0.8383904980967769,0.0001950948,0.0,0.0,0.0,0.12647538467216476,11024.797502066305,5512.398751033153,146.8563766537346,0.0,200.45454545454547,0.05882352941176471,427.1111111111111,1073.0,1.0,1072.0,Female
1766,1685.257506698375,1538.7322277447233,1243.9274164570606,445.7607523941945,580.4535299723476,2221.5696230217623,1641.1160930494148,4.110033920662121,27.283151802459674,0.8874543151376934,0.00021734083,0.0,0.0,0.0,0.15286021184179682,11024.827758596446,5512.413879298223,164.46730054054905,0.0,200.45454545454547,0.037037037037037035,1086.75,4376.0,86.0,4290.0,Female
